geometry,label,elevation,slope,aspect,u_left,v_left,key_left,osmid_left,highway_left,oneway_left,reversed_left,length_left,bridge_left,ref_left,lanes_left,junction_left,name_left,tunnel_left,dist_to_road,rainfall,index_right,u_right,v_right,key_right,osmid_right,highway_right,oneway_right,reversed_right,length_right,bridge_right,ref_right,lanes_right,junction_right,name_right,tunnel_right
POINT (506752.4450197163 2782112.534164559),1,515.1641986695589,18.59970270417461,289.80543558060015,12770397883,12770428864,0,"[1379123744, 1379123745, 1379123746, 1379123743]",['residential' 'unclassified'],False,True,1520.5151829167999,yes,,,,,,69.84695681500934,6.778076648712158,1617,12770397883,12770428864,0,"[1379123744, 1379123745, 1379123746, 1379123743]",['residential' 'unclassified'],False,True,1520.5151829167999,yes,,,,,
POINT (506752.4450197163 2782112.534164559),1,515.1641986695589,18.59970270417461,289.80543558060015,12770428864,12770397883,0,"[1379123744, 1379123745, 1379123746, 1379123743]",['residential' 'unclassified'],False,False,1520.5151829168003,yes,,,,,,69.84695681500934,6.778076648712158,1617,12770397883,12770428864,0,"[1379123744, 1379123745, 1379123746, 1379123743]",['residential' 'unclassified'],False,True,1520.5151829167999,yes,,,,,
POINT (507357.1417904405 2782112.848195333),1,595.0421865785195,9.859730379743258,241.13810664723408,12772094280,12770428864,0,"[566144640, 1379309747, 1379309741, 1379309742]",['trunk'],True,False,2511.994686206741,yes,NH27,['2'],,,,536.5286954862388,6.778076648712158,1645,12772094280,12770428864,0,"[566144640, 1379309747, 1379309741, 1379309742]",['trunk'],True,False,2511.994686206741,yes,NH27,['2'],,,
POINT (502239.5830795303 2782178.6971609355),1,611.4646817263643,16.412630808291365,327.4471019254923,3878517458,3878517530,0,384539385,['trunk'],False,False,772.8983395020605,,NH627,,,,,2.1258370024379705,6.778076648712158,60,3878517458,3878517530,0,384539385,['trunk'],False,False,772.8983395020605,,NH627,,,,
POINT (502239.5830795303 2782178.6971609355),1,611.4646817263643,16.412630808291365,327.4471019254923,3878517530,3878517458,0,384539385,['trunk'],False,True,772.8983395020605,,NH627,,,,,2.1258370024379705,6.778076648712158,60,3878517458,3878517530,0,384539385,['trunk'],False,False,772.8983395020605,,NH627,,,,
POINT (502295.6159333198 2782190.997645157),1,613.7290697201124,19.828669330177842,83.63906810971073,3878517530,3878517458,0,384539385,['trunk'],False,True,772.8983395020605,,NH627,,,,,0.662073085477398,6.778076648712158,65,3878517530,3878517458,0,384539385,['trunk'],False,True,772.8983395020605,,NH627,,,,
POINT (501814.0746728823 2782221.70799628),1,592.9595228478611,13.851033869879153,216.11158034113902,3878517538,6240647870,0,1353773252,['unclassified'],False,False,759.2193096238065,,,,,,,30.33749627288668,6.778076648712158,71,3878517538,6240647870,0,1353773252,['unclassified'],False,False,759.2193096238065,,,,,,
POINT (501853.27296637645 2782264.787612617),1,610.6191186448036,18.769554504267052,198.2184279496645,3878517538,6240647870,0,1353773252,['unclassified'],False,False,759.2193096238065,,,,,,,19.423049239142784,6.778076648712158,71,3878517538,6240647870,0,1353773252,['unclassified'],False,False,759.2193096238065,,,,,,
POINT (501853.27296637645 2782264.787612617),1,610.6191186448036,18.769554504267052,198.2184279496645,6240647870,3878517538,0,1353773252,['unclassified'],False,True,759.2193096238061,,,,,,,19.423049239142784,6.778076648712158,71,3878517538,6240647870,0,1353773252,['unclassified'],False,False,759.2193096238065,,,,,,
POINT (501976.4249672311 2782286.2867708458),1,617.8626869871223,22.863591345286018,176.257232774464,3878517538,3878517536,0,384539385,['trunk'],False,True,49.17804411725257,,NH627,,,,,3.4309601513585677,6.778076648712158,70,3878517538,3878517536,0,384539385,['trunk'],False,True,49.17804411725257,,NH627,,,,
POINT (501976.4249672311 2782286.2867708458),1,617.8626869871223,22.863591345286018,176.257232774464,3878517536,3878517538,0,384539385,['trunk'],False,False,49.17804411725257,,NH627,,,,,3.4309601513585677,6.778076648712158,70,3878517538,3878517536,0,384539385,['trunk'],False,True,49.17804411725257,,NH627,,,,
POINT (501780.504217966 2782298.550809378),1,615.0451240041766,29.473762679365944,184.1690879708238,3878517538,6240647870,0,1353773252,['unclassified'],False,False,759.2193096238065,,,,,,,31.145520313648742,6.778076648712158,71,3878517538,6240647870,0,1353773252,['unclassified'],False,False,759.2193096238065,,,,,,
POINT (501780.504217966 2782298.550809378),1,615.0451240041766,29.473762679365944,184.1690879708238,6240647870,3878517538,0,1353773252,['unclassified'],False,True,759.2193096238061,,,,,,,31.145520313648742,6.778076648712158,71,3878517538,6240647870,0,1353773252,['unclassified'],False,False,759.2193096238065,,,,,,
POINT (506248.42921137705 2782333.754925523),1,505.64337812765723,13.182426288216645,42.32448032173069,12770428864,12772098020,0,"[566144640, 1379309736, 1379309735]",['trunk'],True,False,2569.792931069411,yes,NH27,['2'],,,,62.40236804774989,6.778076648712158,1628,12770428864,12772098020,0,"[566144640, 1379309736, 1379309735]",['trunk'],True,False,2569.792931069411,yes,NH27,['2'],,,
POINT (506651.55378782185 2782333.946345833),1,483.4603990704033,18.034466378696518,250.75650849861412,12770428864,12770397883,0,"[1379123744, 1379123745, 1379123746, 1379123743]",['residential' 'unclassified'],False,False,1520.5151829168003,yes,,,,,,48.81156794193222,6.778076648712158,1629,12770428864,12770397883,0,"[1379123744, 1379123745, 1379123746, 1379123743]",['residential' 'unclassified'],False,False,1520.5151829168003,yes,,,,,
POINT (501732.8283496231 2782347.8199045113),1,640.2660145792252,31.067745853688436,191.98989019772694,3878517538,3878517811,0,384539385,['trunk'],False,False,842.1158294893706,,NH627,,,,,0.4249214015234773,6.778076648712158,69,3878517538,3878517811,0,384539385,['trunk'],False,False,842.1158294893706,,NH627,,,,
POINT (501620.8577339528 2782372.388347789),1,643.7984048577107,26.455428543117325,200.53356340111233,3878517811,3878517538,0,384539385,['trunk'],False,True,842.1158294893705,,NH627,,,,,3.546257775871586,6.778076648712158,80,3878517811,3878517538,0,384539385,['trunk'],False,True,842.1158294893705,,NH627,,,,
POINT (501713.246193274 2782590.7611083495),1,683.4693023146651,5.956202737344792,20.70418431575844,3878517784,3878517785,0,384539385,['trunk'],False,True,107.84814598688487,,NH627,,,,,6.285218518344527,6.778076648712158,73,3878517784,3878517785,0,384539385,['trunk'],False,True,107.84814598688487,,NH627,,,,
POINT (501713.246193274 2782590.7611083495),1,683.4693023146651,5.956202737344792,20.70418431575844,3878517785,3878517784,0,384539385,['trunk'],False,False,107.84814598688487,,NH627,,,,,6.285218518344527,6.778076648712158,73,3878517784,3878517785,0,384539385,['trunk'],False,True,107.84814598688487,,NH627,,,,
POINT (502334.67320607865 2783046.0688274577),1,550.779878055868,18.95755611365273,107.5874873035584,12532104154,6240646018,0,666548731,['secondary'],False,True,448.67307278309335,,,,,,,5.739115338274053,6.778076648712158,1186,12532104154,6240646018,0,666548731,['secondary'],False,True,448.67307278309335,,,,,,
POINT (504050.56471256516 2783108.038705685),1,447.7450288798142,16.514282848828856,162.96589316573863,12532123046,12532104192,0,1354222444,['residential'],False,False,214.42624398809878,,,,,,,1398.964470245715,6.778076648712158,1205,12532123046,12532104192,0,1354222444,['residential'],False,False,214.42624398809878,,,,,,
POINT (504050.56471256516 2783108.038705685),1,447.7450288798142,16.514282848828856,162.96589316573863,12532104192,12532123046,0,1354222444,['residential'],False,True,214.4262439880988,,,,,,,1398.964470245715,6.778076648712158,1205,12532123046,12532104192,0,1354222444,['residential'],False,False,214.42624398809878,,,,,,
POINT (502564.0938397625 2783289.1648479565),1,512.2132273497303,13.784057891255841,52.93116292795201,12532123046,12532104192,0,1354222444,['residential'],False,False,214.42624398809878,,,,,,,28.237250124299383,6.778076648712158,1205,12532123046,12532104192,0,1354222444,['residential'],False,False,214.42624398809878,,,,,,
POINT (502564.0938397625 2783289.1648479565),1,512.2132273497303,13.784057891255841,52.93116292795201,12532104192,12532123046,0,1354222444,['residential'],False,True,214.4262439880988,,,,,,,28.237250124299383,6.778076648712158,1205,12532123046,12532104192,0,1354222444,['residential'],False,False,214.42624398809878,,,,,,
POINT (515619.55487675936 2783670.0751985065),1,954.8737691175518,11.200758155467055,12.027838219594509,12205923119,6176986588,0,"[1318880722, 1317723906, 1317723911, 1318880719]",['unclassified' 'primary'],False,"[ false, true ]",20482.149425382428,,SH37;SH-022,['1'],,,,20.41356230204525,4.997046947479248,936,12205923119,6176986588,0,"[1318880722, 1317723906, 1317723911, 1318880719]",['unclassified' 'primary'],False,"[ false, true ]",20482.149425382428,,SH37;SH-022,['1'],,,
POINT (515619.55487675936 2783670.0751985065),1,954.8737691175518,11.200758155467055,12.027838219594509,6176986588,12205923119,0,"[1318880722, 1317723906, 1318880719, 1317723911]",['unclassified' 'primary'],False,"[ false, true ]",20482.14942538242,,SH37;SH-022,['1'],,,,20.41356230204525,4.997046947479248,936,12205923119,6176986588,0,"[1318880722, 1317723906, 1317723911, 1318880719]",['unclassified' 'primary'],False,"[ false, true ]",20482.149425382428,,SH37;SH-022,['1'],,,
POINT (515720.3263580912 2783670.1915123267),1,951.9654898429326,8.925723727290267,28.80251528557052,12205923119,6176986588,0,"[1318880722, 1317723906, 1317723911, 1318880719]",['unclassified' 'primary'],False,"[ false, true ]",20482.149425382428,,SH37;SH-022,['1'],,,,107.53140251595738,4.997046947479248,936,12205923119,6176986588,0,"[1318880722, 1317723906, 1317723911, 1318880719]",['unclassified' 'primary'],False,"[ false, true ]",20482.149425382428,,SH37;SH-022,['1'],,,
POINT (536277.5049243992 2783820.2931157458),1,,,,12200364894,6247910647,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,True,9891.024778612013,,NH137G,['1'],,,,3752.975735350336,4.997046947479248,930,12200364894,6247910647,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,True,9891.024778612013,,NH137G,['1'],,,
POINT (536277.5049243992 2783820.2931157458),1,,,,6247910647,12200364894,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,False,9891.02477861201,,NH137G,['1'],,,,3752.975735350336,4.997046947479248,930,12200364894,6247910647,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,True,9891.024778612013,,NH137G,['1'],,,
POINT (529223.5022433851 2783803.275366311),1,700.5679371743664,33.48977789577152,275.7808453496801,12200364894,6247910647,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,True,9891.024778612013,,NH137G,['1'],,,,1425.3705102191414,4.997046947479248,930,12200364894,6247910647,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,True,9891.024778612013,,NH137G,['1'],,,
POINT (529223.5022433851 2783803.275366311),1,700.5679371743664,33.48977789577152,275.7808453496801,6247910647,12200364894,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,False,9891.02477861201,,NH137G,['1'],,,,1425.3705102191414,4.997046947479248,930,12200364894,6247910647,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,True,9891.024778612013,,NH137G,['1'],,,
POINT (500397.4324160316 2783980.9979086253),1,734.2090676433302,12.755620650412657,129.96488815896572,6240646571,6240646594,0,666548712,['tertiary'],False,True,465.8783115580791,,,,,,,184.09145294535227,6.778076648712158,367,6240646571,6240646594,0,666548712,['tertiary'],False,True,465.8783115580791,,,,,,
POINT (500397.4324160316 2783980.9979086253),1,734.2090676433302,12.755620650412657,129.96488815896572,6240646594,6240646571,0,666548712,['tertiary'],False,False,465.87831155807913,,,,,,,184.09145294535227,6.778076648712158,367,6240646571,6240646594,0,666548712,['tertiary'],False,True,465.8783115580791,,,,,,
POINT (502057.34485319915 2784331.833621333),1,580.3591266839885,31.696537488169767,92.5614073576115,12532128854,12532128734,0,666548731,['secondary'],False,True,202.46526839931627,,,,,,,2.4175289260817063,6.778076648712158,1266,12532128854,12532128734,0,666548731,['secondary'],False,True,202.46526839931627,,,,,,
POINT (502057.34485319915 2784331.833621333),1,580.3591266839885,31.696537488169767,92.5614073576115,12532128734,12532128854,0,666548731,['secondary'],False,False,202.46526839931633,,,,,,,2.4175289260817063,6.778076648712158,1266,12532128854,12532128734,0,666548731,['secondary'],False,True,202.46526839931627,,,,,,
POINT (502032.13809895114 2784433.2596056736),1,586.3629477297845,23.702540919657203,71.04485616291333,12531820743,12532128854,0,666548731,['secondary'],False,True,214.7447430890305,,,,,,,5.711807019326931,6.778076648712158,1172,12531820743,12532128854,0,666548731,['secondary'],False,True,214.7447430890305,,,,,,
POINT (511702.7710823366 2784484.3280468276),1,560.134932584598,16.176245193103597,19.457427525111708,7931238641,7931238755,0,850114312,['unclassified'],False,False,359.6499713919556,,,,,,,3.038188493786052,6.778076648712158,642,7931238641,7931238755,0,850114312,['unclassified'],False,False,359.6499713919556,,,,,,
POINT (502675.90835476154 2784538.012272095),1,450.9700505280871,20.547913075631218,156.11574755621487,12532129048,12532128350,0,1354222407,['residential'],False,True,164.4689698653952,,,,,,,75.16062925398452,6.778076648712158,1280,12532129048,12532128350,0,1354222407,['residential'],False,True,164.4689698653952,,,,,,
POINT (502675.90835476154 2784538.012272095),1,450.9700505280871,20.547913075631218,156.11574755621487,12532128350,12532129048,0,1354222407,['residential'],False,False,164.4689698653952,,,,,,,75.16062925398452,6.778076648712158,1280,12532129048,12532128350,0,1354222407,['residential'],False,True,164.4689698653952,,,,,,
POINT (502104.8726655898 2784550.2028576746),1,565.8410888562021,10.990084531067081,119.49215365130463,12532129113,12531820743,0,666548731,['secondary'],False,True,138.82880539871132,,,,,,,46.83134836376569,6.778076648712158,1288,12532129113,12531820743,0,666548731,['secondary'],False,True,138.82880539871132,,,,,,
POINT (502104.8726655898 2784550.2028576746),1,565.8410888562021,10.990084531067081,119.49215365130463,12531820743,12532129113,0,666548731,['secondary'],False,False,138.8288053987113,,,,,,,46.83134836376569,6.778076648712158,1288,12532129113,12531820743,0,666548731,['secondary'],False,True,138.82880539871132,,,,,,
POINT (502642.24036214396 2784602.561984206),1,476.97317344390103,15.992032033203737,166.23796350557313,12532129048,12532128350,0,1354222407,['residential'],False,True,164.4689698653952,,,,,,,22.516807152773023,6.778076648712158,1280,12532129048,12532128350,0,1354222407,['residential'],False,True,164.4689698653952,,,,,,
POINT (502642.24036214396 2784602.561984206),1,476.97317344390103,15.992032033203737,166.23796350557313,12532128350,12532129048,0,1354222407,['residential'],False,False,164.4689698653952,,,,,,,22.516807152773023,6.778076648712158,1280,12532129048,12532128350,0,1354222407,['residential'],False,True,164.4689698653952,,,,,,
POINT (507131.7562293207 2784865.6153693325),1,505.02597899994544,5.880873233550503,99.82540067157282,5451398232,2468742473,0,1379309750,['trunk'],True,False,634.8627334950926,,NH27,['2'],,,,456.34780130505084,6.778076648712158,181,5451398232,2468742473,0,1379309750,['trunk'],True,False,634.8627334950926,,NH27,['2'],,,
POINT (533251.6440350119 2784919.8746413356),1,868.7078356766506,29.04169490905607,109.07052351517103,12200364894,6247910647,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,True,9891.024778612013,,NH137G,['1'],,,,1122.9007129656914,4.997046947479248,930,12200364894,6247910647,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,True,9891.024778612013,,NH137G,['1'],,,
POINT (533251.6440350119 2784919.8746413356),1,868.7078356766506,29.04169490905607,109.07052351517103,6247910647,12200364894,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,False,9891.02477861201,,NH137G,['1'],,,,1122.9007129656914,4.997046947479248,930,12200364894,6247910647,0,"[1318233506, 1318233507, 1318233508]",['tertiary' 'primary'],False,True,9891.024778612013,,NH137G,['1'],,,
POINT (530228.7486688129 2784912.8036921527),1,876.0095912561633,31.613687747401688,260.42851606792055,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,,1534.3899644182748,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (530228.7486688129 2784912.8036921527),1,876.0095912561633,31.613687747401688,260.42851606792055,6247257605,12837598278,0,1386682491,['residential'],False,False,1991.8096865793868,,,,,,,1534.3899644182748,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (530228.7486688129 2784912.8036921527),1,876.0095912561633,31.613687747401688,260.42851606792055,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,,1534.3899644182748,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (530228.7486688129 2784912.8036921527),1,876.0095912561633,31.613687747401688,260.42851606792055,6247257605,12837598278,0,1386682491,['residential'],False,False,1991.8096865793868,,,,,,,1534.3899644182748,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (530228.7486688129 2784912.8036921527),1,876.0095912561633,31.613687747401688,260.42851606792055,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,,1534.3899644182748,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (530228.7486688129 2784912.8036921527),1,876.0095912561633,31.613687747401688,260.42851606792055,6247257605,12837598278,0,1386682491,['residential'],False,False,1991.8096865793868,,,,,,,1534.3899644182748,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (512659.20071373135 2785386.430463606),1,626.8548756566561,15.287397556893207,331.36430233184353,12290766722,7931239002,0,850114330,['residential'],False,True,348.8883781770749,,,,,,,137.48429676953018,4.997046947479248,946,12290766722,7931239002,0,850114330,['residential'],False,True,348.8883781770749,,,,,,
POINT (512659.20071373135 2785386.430463606),1,626.8548756566561,15.287397556893207,331.36430233184353,7931239002,12290766722,0,850114330,['residential'],False,False,348.8883781770751,,,,,,,137.48429676953018,4.997046947479248,946,12290766722,7931239002,0,850114330,['residential'],False,True,348.8883781770749,,,,,,
POINT (510478.7593224054 2785547.567876878),1,514.7140624047443,2.4750678540757276,294.4089622120826,12195786601,7869434931,0,"[1239837512, 843633969, 978242752]",['trunk'],False,False,3252.8269153022397,,NH27,,,,yes,69.37543187281892,6.778076648712158,880,12195786601,7869434931,0,"[1239837512, 843633969, 978242752]",['trunk'],False,False,3252.8269153022397,,NH27,,,,yes
POINT (510478.7593224054 2785547.567876878),1,514.7140624047443,2.4750678540757276,294.4089622120826,7869434931,12195786601,0,"[978242752, 843633969, 1239837512]",['trunk'],False,True,3252.826915302239,,NH27,,,,yes,69.37543187281892,6.778076648712158,880,12195786601,7869434931,0,"[1239837512, 843633969, 978242752]",['trunk'],False,False,3252.8269153022397,,NH27,,,,yes
POINT (512146.77473173046 2785687.3733942304),1,645.4501052079514,9.556488074873547,268.6494411850423,12195786373,12195779998,0,850114326,['primary'],False,False,992.6480587924085,,SH37,,,,,15.474776463865304,6.778076648712158,876,12195786373,12195779998,0,850114326,['primary'],False,False,992.6480587924085,,SH37,,,,
POINT (512146.77473173046 2785687.3733942304),1,645.4501052079514,9.556488074873547,268.6494411850423,12195779998,12195786373,0,850114326,['primary'],False,True,992.6480587924087,,SH37,,,,,15.474776463865304,6.778076648712158,876,12195786373,12195779998,0,850114326,['primary'],False,False,992.6480587924085,,SH37,,,,
POINT (506649.87190988474 2785766.6134886993),1,707.5896265546115,10.293784943667475,224.1461973092355,12776978629,12777302896,0,1380082636,['unclassified'],False,False,12832.137127775612,,,,,,,90.3112319753672,6.778076648712158,1658,12776978629,12777302896,0,1380082636,['unclassified'],False,False,12832.137127775612,,,,,,
POINT (506649.87190988474 2785766.6134886993),1,707.5896265546115,10.293784943667475,224.1461973092355,12777302896,12776978629,0,1380082636,['unclassified'],False,True,12832.137127775604,,,,,,,90.3112319753672,6.778076648712158,1658,12776978629,12777302896,0,1380082636,['unclassified'],False,False,12832.137127775612,,,,,,
POINT (501981.5536347354 2785814.292933385),1,515.4307038649456,25.912656121738127,51.67167303722556,6240646905,6240646932,0,"[1354171744, 1354154935, 1354171743]",['secondary'],False,True,540.2724947847564,yes,,,,,,0.3618348571058781,6.778076648712158,416,6240646905,6240646932,0,"[1354171744, 1354154935, 1354171743]",['secondary'],False,True,540.2724947847564,yes,,,,,
POINT (519344.94450025656 2785889.509935912),1,794.4513566013345,12.78566220818054,50.947967501271314,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,,359.64135707932513,4.997046947479248,569,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,
POINT (519344.94450025656 2785889.509935912),1,794.4513566013345,12.78566220818054,50.947967501271314,6247257009,6247257622,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.98552317262,,,,,,,359.64135707932513,4.997046947479248,569,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,
POINT (522770.62230739644 2785894.8283168823),1,1454.078131828607,20.271301774213157,267.52048637574325,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,,603.5372412547358,4.997046947479248,569,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,
POINT (522770.62230739644 2785894.8283168823),1,1454.078131828607,20.271301774213157,267.52048637574325,6247257009,6247257622,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.98552317262,,,,,,,603.5372412547358,4.997046947479248,569,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,
POINT (509714.4342243312 2785940.760352027),1,535.665808225832,26.470035896445555,172.27923696267274,10209168291,12195786601,0,1239837512,['trunk'],False,False,705.7747412986637,,NH27,,,,,246.6031139470846,6.778076648712158,707,10209168291,12195786601,0,1239837512,['trunk'],False,False,705.7747412986637,,NH27,,,,
POINT (519244.0322320134 2786000.098411203),1,797.8480906314759,11.339360500789738,44.77098026256552,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,,404.018615458913,4.997046947479248,569,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,
POINT (519244.0322320134 2786000.098411203),1,797.8480906314759,11.339360500789738,44.77098026256552,6247257009,6247257622,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.98552317262,,,,,,,404.018615458913,4.997046947479248,569,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,
POINT (530226.281380802 2786020.1268217526),1,725.9782142906411,20.429753990128678,310.8369102480098,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,,514.1565652280508,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (530226.281380802 2786020.1268217526),1,725.9782142906411,20.429753990128678,310.8369102480098,6247257605,12837598278,0,1386682491,['residential'],False,False,1991.8096865793868,,,,,,,514.1565652280508,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (530226.281380802 2786020.1268217526),1,725.9782142906411,20.429753990128678,310.8369102480098,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,,514.1565652280508,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (530226.281380802 2786020.1268217526),1,725.9782142906411,20.429753990128678,310.8369102480098,6247257605,12837598278,0,1386682491,['residential'],False,False,1991.8096865793868,,,,,,,514.1565652280508,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (530226.281380802 2786020.1268217526),1,725.9782142906411,20.429753990128678,310.8369102480098,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,,514.1565652280508,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (530226.281380802 2786020.1268217526),1,725.9782142906411,20.429753990128678,310.8369102480098,6247257605,12837598278,0,1386682491,['residential'],False,False,1991.8096865793868,,,,,,,514.1565652280508,4.997046947479248,1704,12837598278,6247257605,0,1386682491,['residential'],False,True,1991.8096865793875,,,,,,
POINT (519344.62863194075 2786110.9735600273),1,770.7701717582792,15.73676875214431,25.690465629647694,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,,547.0400380221281,4.997046947479248,569,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,
POINT (519344.62863194075 2786110.9735600273),1,770.7701717582792,15.73676875214431,25.690465629647694,6247257009,6247257622,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.98552317262,,,,,,,547.0400380221281,4.997046947479248,569,6247257622,6247257009,0,"[667234624, 667234633]",['secondary'],False,"[ false, true ]",8342.985523172616,,,,,,
POINT (512132.1918243224 2786333.2581217936),1,648.1962505231731,17.830177642696793,249.93047007558866,7869434966,12195786373,0,843633969,['trunk'],False,True,2203.253712279843,,NH27,,,,,61.03511494110578,6.778076648712158,628,7869434966,12195786373,0,843633969,['trunk'],False,True,2203.253712279843,,NH27,,,,
POINT (512132.1918243224 2786333.2581217936),1,648.1962505231731,17.830177642696793,249.93047007558866,12195786373,7869434966,0,843633969,['trunk'],False,False,2203.253712279843,,NH27,,,,,61.03511494110578,6.778076648712158,628,7869434966,12195786373,0,843633969,['trunk'],False,True,2203.253712279843,,NH27,,,,
POINT (501872.20881416055 2786727.811921094),1,447.75409877827417,22.383797335606566,43.15191403576736,12532287775,3878519404,0,384539365,['trunk'],False,False,1212.4057410122784,,NH627,,,,,10.927029490748188,6.778076648712158,1315,12532287775,3878519404,0,384539365,['trunk'],False,False,1212.4057410122784,,NH627,,,,
POINT (501872.20881416055 2786727.811921094),1,447.75409877827417,22.383797335606566,43.15191403576736,3878519404,12532287775,0,384539365,['trunk'],False,True,1212.4057410122787,,NH627,,,,,10.927029490748188,6.778076648712158,1315,12532287775,3878519404,0,384539365,['trunk'],False,False,1212.4057410122784,,NH627,,,,
POINT (501684.67424546566 2787063.0824278514),1,416.2327705808972,26.737673680172108,290.4911999541668,3878519404,12532287775,0,384539365,['trunk'],False,True,1212.4057410122787,,NH627,,,,,5.462782155255336,6.778076648712158,136,3878519404,12532287775,0,384539365,['trunk'],False,True,1212.4057410122787,,NH627,,,,
POINT (525186.4884046053 2787117.157116602),1,1188.0042428969882,21.169052794720663,77.84842057252396,5766102125,6247257622,0,"[667234624, 198004153, 667234627, 667234668]",['secondary'],False,"[ false, true ]",11390.506823785354,,,,,,,94.55977970398726,4.997046947479248,193,5766102125,6247257622,0,"[667234624, 198004153, 667234627, 667234668]",['secondary'],False,"[ false, true ]",11390.506823785354,,,,,,
POINT (525186.4884046053 2787117.157116602),1,1188.0042428969882,21.169052794720663,77.84842057252396,6247257622,5766102125,0,"[667234624, 198004153, 667234627, 667234668]",['secondary'],False,"[ false, true ]",11390.50682378533,,,,,,,94.55977970398726,4.997046947479248,193,5766102125,6247257622,0,"[667234624, 198004153, 667234627, 667234668]",['secondary'],False,"[ false, true ]",11390.506823785354,,,,,,
POINT (525186.4884046053 2787117.157116602),1,1188.0042428969882,21.169052794720663,77.84842057252396,5766102125,6247257622,0,"[667234624, 198004153, 667234627, 667234668]",['secondary'],False,"[ false, true ]",11390.506823785354,,,,,,,94.55977970398726,4.997046947479248,193,5766102125,6247257622,0,"[667234624, 198004153, 667234627, 667234668]",['secondary'],False,"[ false, true ]",11390.506823785354,,,,,,
